Altitude,ArgusOrgId,LocationCode,CreatedBy,CreatedOn,Description,ExternalReference,FloorNo,FullName,Id,Latitude,Longitude,ModifiedBy,ModifiedOn,Name,ParentLocationId,SecondaryQrCode,TopLocationId,LocationTypeId
,,PARQ.PARQ.OW10F.WomenToilet(Small),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.Women Toilet(Small),583,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Women Toilet(Small),33,,9,3
,,PARQ.PARQ.OW10F.MenToilet,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.Men Toilet,584,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Men Toilet,33,,9,3
,,PARQ.PARQ.OW10F.AccessibleToilet,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.Accessible Toilet,585,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Accessible Toilet,33,,9,3
,,PARQ.PARQ.OW10F.ChangingRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.Changing Room,586,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Changing Room,33,,9,3
,,PARQ.PARQ.OW10F.Pantry,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.Pantry,587,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Pantry,33,,9,3
,,PARQ.PARQ.OW10F.10W-01,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-01(Arise),588,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-01(Arise),33,,9,3
,,PARQ.PARQ.OW10F.10W-02,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-02(Arise),589,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-02(Arise),33,,9,3
,,PARQ.PARQ.OW10F.10W-03,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-03(Arise),590,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-03(Arise),33,,9,3
,,PARQ.PARQ.OW10F.10W-04,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-04(Arise),591,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-04(Arise),33,,9,3
,,PARQ.PARQ.OW10F.10W-05,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-05(Arise),592,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-05(Arise),33,,9,3
,,PARQ.PARQ.OW10F.10W-06,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-06(Arise),593,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-06(Arise),33,,9,3
,,PARQ.PARQ.OW10F.10W-07,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-07(Arise),594,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-07(Arise),33,,9,3
,,PARQ.PARQ.OW10F.10W-08,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-08(JLL),595,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-08(JLL),33,,9,3
,,PARQ.PARQ.OW10F.10W-09,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-09(JLL),596,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-09(JLL),33,,9,3
,,PARQ.PARQ.OW10F.10W-10,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-10(JLL),597,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-10(JLL),33,,9,3
,,PARQ.PARQ.OW10F.10W-11,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-11(JLL),598,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-11(JLL),33,,9,3
,,PARQ.PARQ.OW10F.10W-12,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-12(JLL),599,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-12(JLL),33,,9,3
,,PARQ.PARQ.OW10F.10W-13,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-13(JLL),600,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-13(JLL),33,,9,3
,,PARQ.PARQ.OW10F.10W-14,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-14(JLL),601,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-14(JLL),33,,9,3
,,PARQ.PARQ.OW10F.10W-15,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-15(JLL),602,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-15(JLL),33,,9,3
,,PARQ.PARQ.OW10F.10W-16,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office West Wing.10 Floor.10W-16(JLL),603,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10W-16(JLL),33,,9,3
,,"PARQ.PARQ.OE10F.AHURoom(No.1,4)",07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,"PARQ.Office East Wing.10 Floor.AHU Room(No.1,4)",604,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,"AHU Room(No.1,4)",50,,10,3
,,"PARQ.PARQ.OE10F.AHURoom(No.2,3)",07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,"PARQ.Office East Wing.10 Floor.AHU Room(No.2,3)",605,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,"AHU Room(No.2,3)",50,,10,3
,,PARQ.PARQ.OE10F.EERoom(Square),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office East Wing.10 Floor.EE Room(Square),606,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,EE Room(Square),50,,10,3
,,PARQ.PARQ.OE10F.EERoom(Triangle),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office East Wing.10 Floor.EE Room(Triangle),607,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,EE Room(Triangle),50,,10,3
,,PARQ.PARQ.OE10F.ICTRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office East Wing.10 Floor.ICT Room,608,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,ICT Room,50,,10,3
,,PARQ.PARQ.OE10F.WomenToilet(Big),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office East Wing.10 Floor.Women Toilet(Big),609,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Women Toilet(Big),50,,10,3
,,PARQ.PARQ.OE10F.WomenToilet(Small),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office East Wing.10 Floor.Women Toilet(Small),610,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Women Toilet(Small),50,,10,3
,,PARQ.PARQ.OE10F.MenToilet,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office East Wing.10 Floor.Men Toilet,611,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Men Toilet,50,,10,3
,,PARQ.PARQ.OE10F.AccessibleToilet,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:55,,,,PARQ.Office East Wing.10 Floor.Accessible Toilet,612,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Accessible Toilet,50,,10,3
,,PARQ.PARQ.OE10F.ChangingRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.Changing Room,613,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Changing Room,50,,10,3
,,PARQ.PARQ.OE10F.Pantry,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.Pantry,614,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Pantry,50,,10,3
,,PARQ.PARQ.OE10F.10E-01,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-01(Tims),615,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-01(Tims),50,,10,3
,,PARQ.PARQ.OE10F.10E-02,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-02(Tims),616,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-02(Tims),50,,10,3
,,PARQ.PARQ.OE10F.10E-03,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-03(GVS),617,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-03(GVS),50,,10,3
,,PARQ.PARQ.OE10F.10E-04,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-04(QSR),618,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-04(QSR),50,,10,3
,,PARQ.PARQ.OE10F.10E-05,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-05(QSR),619,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-05(QSR),50,,10,3
,,PARQ.PARQ.OE10F.10E-06,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-06(QSR),620,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-06(QSR),50,,10,3
,,PARQ.PARQ.OE10F.10E-07,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-07(QSR),621,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-07(QSR),50,,10,3
,,PARQ.PARQ.OE10F.10E-08,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-08(QSR),622,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-08(QSR),50,,10,3
,,PARQ.PARQ.OE10F.10E-09,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-09(QSR),623,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-09(QSR),50,,10,3
,,PARQ.PARQ.OE10F.10E-10,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-10(QSR),624,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-10(QSR),50,,10,3
,,PARQ.PARQ.OE10F.10E-11,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-11(Kotobukit),625,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-11(Kotobukit),50,,10,3
,,PARQ.PARQ.OE10F.10E-12,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-12(Den Hartogh),626,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-12(Den Hartogh),50,,10,3
,,PARQ.PARQ.OE10F.10E-13,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-13(Den Hartogh),627,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-13(Den Hartogh),50,,10,3
,,PARQ.PARQ.OE10F.10E-14,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-14(Den Hartogh),628,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-14(Den Hartogh),50,,10,3
,,PARQ.PARQ.OE10F.10E-15,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-15(Den Hartogh),629,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-15(Den Hartogh),50,,10,3
,,PARQ.PARQ.OE10F.10E-16,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office East Wing.10 Floor.10E-16(Earthshine),630,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,10E-16(Earthshine),50,,10,3
,,"PARQ.PARQ.OW11F.AHURoom(No.1,4)",07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,"PARQ.Office West Wing.11 Floor.AHU Room(No.1,4)",631,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,"AHU Room(No.1,4)",34,,9,3
,,"PARQ.PARQ.OW11F.AHURoom(No.2,3)",07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,"PARQ.Office West Wing.11 Floor.AHU Room(No.2,3)",632,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,"AHU Room(No.2,3)",34,,9,3
,,PARQ.PARQ.OW11F.EERoom(Square),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.EE Room(Square),633,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,EE Room(Square),34,,9,3
,,PARQ.PARQ.OW11F.EERoom(Triangle),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.EE Room(Triangle),634,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,EE Room(Triangle),34,,9,3
,,PARQ.PARQ.OW11F.ICTRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.ICT Room,635,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,ICT Room,34,,9,3
,,PARQ.PARQ.OW11F.WomenToilet(Big),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.Women Toilet(Big),636,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Women Toilet(Big),34,,9,3
,,PARQ.PARQ.OW11F.WomenToilet(Small),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.Women Toilet(Small),637,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Women Toilet(Small),34,,9,3
,,PARQ.PARQ.OW11F.MenToilet,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.Men Toilet,638,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Men Toilet,34,,9,3
,,PARQ.PARQ.OW11F.AccessibleToilet,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.Accessible Toilet,639,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Accessible Toilet,34,,9,3
,,PARQ.PARQ.OW11F.ChangingRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.Changing Room,640,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Changing Room,34,,9,3
,,PARQ.PARQ.OW11F.Pantry,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.Pantry,641,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Pantry,34,,9,3
,,PARQ.PARQ.OW11F.11W-01,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-01(Minor),642,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-01(Minor),34,,9,3
,,PARQ.PARQ.OW11F.11W-02,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-02(Minor),643,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-02(Minor),34,,9,3
,,PARQ.PARQ.OW11F.11W-03,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-03(Minor),644,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-03(Minor),34,,9,3
,,PARQ.PARQ.OW11F.11W-04,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-04(Minor),645,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-04(Minor),34,,9,3
,,PARQ.PARQ.OW11F.11W-05,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-05(Minor),646,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-05(Minor),34,,9,3
,,PARQ.PARQ.OW11F.11W-06,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-06(Minor),647,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-06(Minor),34,,9,3
,,PARQ.PARQ.OW11F.11W-07,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-07(Minor),648,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-07(Minor),34,,9,3
,,PARQ.PARQ.OW11F.11W-08,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-08(Minor),649,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-08(Minor),34,,9,3
,,PARQ.PARQ.OW11F.11W-09,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-09(Minor),650,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-09(Minor),34,,9,3
,,PARQ.PARQ.OW11F.11W-10,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-10(Viatris),651,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-10(Viatris),34,,9,3
,,PARQ.PARQ.OW11F.11W-11,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-11(Viatris),652,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-11(Viatris),34,,9,3
,,PARQ.PARQ.OW11F.11W-12,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-12(Viatris),653,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-12(Viatris),34,,9,3
,,PARQ.PARQ.OW11F.11W-13,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-13(Viatris),654,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-13(Viatris),34,,9,3
,,PARQ.PARQ.OW11F.11W-14,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-14(Viatris),655,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-14(Viatris),34,,9,3
,,PARQ.PARQ.OW11F.11W-15,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,PARQ.Office West Wing.11 Floor.11W-15(Viatris),656,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11W-15(Viatris),34,,9,3
,,"PARQ.PARQ.OE11F.AHURoom(No.1,4)",07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,"PARQ.Office East Wing.11 Floor.AHU Room(No.1,4)",657,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,"AHU Room(No.1,4)",51,,10,3
,,"PARQ.PARQ.OE11F.AHURoom(No.2,3)",07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:56,,,,"PARQ.Office East Wing.11 Floor.AHU Room(No.2,3)",658,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,"AHU Room(No.2,3)",51,,10,3
,,PARQ.PARQ.OE11F.EERoom(Square),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.EE Room(Square),659,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,EE Room(Square),51,,10,3
,,PARQ.PARQ.OE11F.EERoom(Triangle),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.EE Room(Triangle),660,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,EE Room(Triangle),51,,10,3
,,PARQ.PARQ.OE11F.ICTRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.ICT Room,661,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,ICT Room,51,,10,3
,,PARQ.PARQ.OE11F.WomenToilet(Big),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.Women Toilet(Big),662,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Women Toilet(Big),51,,10,3
,,PARQ.PARQ.OE11F.WomenToilet(Small),07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.Women Toilet(Small),663,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Women Toilet(Small),51,,10,3
,,PARQ.PARQ.OE11F.MenToilet,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.Men Toilet,664,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Men Toilet,51,,10,3
,,PARQ.PARQ.OE11F.AccessibleToilet,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.Accessible Toilet,665,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Accessible Toilet,51,,10,3
,,PARQ.PARQ.OE11F.ChangingRoom,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.Changing Room,666,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Changing Room,51,,10,3
,,PARQ.PARQ.OE11F.Pantry,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.Pantry,667,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,Pantry,51,,10,3
,,PARQ.PARQ.OE11F.11E-16,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.11E-16(Minor),668,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11E-16(Minor),51,,10,3
,,PARQ.PARQ.OE11F.11E-17,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.11E-17(Minor),669,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11E-17(Minor),51,,10,3
,,PARQ.PARQ.OE11F.11E-18,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.11E-18(Minor),670,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11E-18(Minor),51,,10,3
,,PARQ.PARQ.OE11F.11E-19,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.11E-19(Minor),671,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11E-19(Minor),51,,10,3
,,PARQ.PARQ.OE11F.11E-20,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.11E-20(Minor),672,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11E-20(Minor),51,,10,3
,,PARQ.PARQ.OE11F.11E-21,07a8840e-239a-4bab-a924-8d4a211c66f9,02/19/2025 13:49:57,,,,PARQ.Office East Wing.11 Floor.11E-21(Minor),673,,,07a8840e-239a-4bab-a924-8d4a211c66f9,11/26/2025 10:15:17,11E-21(Minor),51,,10,3
